seq_orgao,cod_unidade,cod_subunidade,num_empenho,dat_empenho,num_anoexercicio,num_mesexercicio,cod_municipio,cod_veiculo,dsc_veiculo,dsc_marca,dsc_modelo,num_anofabricacao,dsc_num_placa,dsc_numchassi,num_renavam,dsc_numserie,dsc_situacaoveiculo,num_docproprietario,dsc_tipdeslocamento,dsc_tipgasto,dsc_origemgasto,dsc_pecasservicos,qtd_inicial,qtd_utilizada,qtd_final,vlr_gasto
12960,2001,6,1380,01/08/2018,2018,8,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),BALANCEAMENTO PARA O VEICULO MICRO ONIBUS IVECO CI,61978000,2000,62751000,140000
12960,2001,6,1380,01/08/2018,2018,8,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),GUINCHO PARA O VEICULO MICRO-ONIBUS IVECO CITYCLAS,61978000,1000,62751000,420000
12960,2001,6,1380,01/08/2018,2018,8,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MONTAGEM DE PNEUS PARA O VEICULO MICRO ONIBUS IVEC,61978000,2000,62751000,80000
12960,2001,6,1380,01/08/2018,2018,8,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),SERVIÇO DE SUSPENSÃO PARA O VEICULO MICRO ONIBUS I,61978000,1000,62751000,2530000
12960,2001,6,1380,01/08/2018,2018,8,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ALINHAMENTO PARA O VEICULO MICRO ONIBUS IVECO CITY,61978000,1000,62751000,120000
12960,2001,6,1264,03/07/2018,2018,7,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,61954000,200000,61979000,786000
12960,2001,6,1144,04/06/2018,2018,6,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,61270000,355270,61931000,1318050
12960,2001,6,1223,29/06/2018,2018,6,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,61270000,1000,61931000,233300
12960,2001,6,654,02/04/2018,2018,4,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,59989000,98503,60200000,365670
12960,2001,6,529,28/03/2018,2018,3,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,56101000,80000,59914000,297520
12960,2001,6,,,2018,3,3166105,43,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2012,NXX-1300,93ZL68C0,480305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),1 - ESTOQUE,-1,56101000,65900,59914000,243170
12960,2001,6,688,02/04/2018,2018,4,3166105,11,OF 1318,MERCEDES BENZ,OF 1318,1994,GKM-7865,9BM38408,61743361,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO ONIBUS GKM 7865,312203000,103400,312204000,5159660
12960,2001,6,1707,03/12/2018,2018,12,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,45007000,83348,45008000,327560
12960,2001,6,1664,01/11/2018,2018,11,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,44156000,163112,44675000,641030
12960,2001,6,1626,02/10/2018,2018,10,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,42945000,273177,43996000,1073580
12960,2001,6,1503,03/09/2018,2018,9,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,42182000,222714,42807000,875270
12960,2001,6,1019,30/05/2018,2018,5,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO ONIBUS PLACA PXD 1774,40427000,140000,40428000,6930000
12960,2001,6,1368,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,40427000,345296,41901000,1357010
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANGUEIRA DO HIDRAULICO PARA O VEICULO MICRO ONIBU,40427000,1000,41901000,138000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),BATERIA 150 AH MOURA PARA O VEICULO MICRO ONIBUS I,40427000,1000,41901000,1092000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),LAMPADA  1034 12 V PARA O VEICULO MICRO ONIBUS IVE,40427000,1000,41901000,5000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),LAMPADA 69 12V PARA O VEICULO MICRO ONIBUS IVECO C,40427000,1000,41901000,4000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),FILTRO DE COMBUSTIVEL PRIMARIO PARA O VEICULO  MIC,40427000,1000,41901000,120000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ELETROVALVULA DO TURBO PARA O VEICULO MICRO ONIBUS,40427000,1000,41901000,594000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),LAMPADA H4 12V PARA O VEICULO MICRO ONIBUS IVECO C,40427000,1000,41901000,20000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),FILTRO DE COMBUSTIVEL SECUNDARIO PARA O VEICULO  M,40427000,1000,41901000,150000
12960,2001,6,1381,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),BOMBA DE COMBUSTIVEL ALTA PRESSÃO PARA O VEICULO M,40427000,1000,41901000,6204000
12960,2001,6,1379,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),SERVIÇO DE VAZAMENTO DE TUBULAÇÃO  DO HIDRÁULICO,40427000,1000,41901000,750000
12960,2001,6,1379,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),RASTREAMENTO PARA O VEICULO MICRO-ONIBUS IVECO CIT,40427000,1000,41901000,200000
12960,2001,6,1379,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),SERVIÇO DE INJEÇÃO ELETRICA PARA O VEICULOS MICRO,40427000,1000,41901000,4520000
12960,2001,6,1379,01/08/2018,2018,8,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),SERVIÇO ELETRICO CHICOTE PARA O VEICULO MICRO ONIB,40427000,1000,41901000,950000
12960,2001,6,720,27/04/2018,2018,4,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO ONIBUS PLACA PXD 1774,40427000,79500,40428000,3935250
12960,2001,6,125,02/01/2018,2018,1,3166105,90,IVECO CITYCLASS 70C17,IVECO,IVECO CITYCLASS 70C17,2015,PXD-1774,93ZL68C0,1052371,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO ONIBUS PLACA PXD 1774,40427000,34300,40428000,1697850
12960,2001,9,1728,11/12/2018,2018,12,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,48125000,368431,49626000,1447940
12960,2001,9,1597,01/10/2018,2018,10,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,46927000,311109,47317000,1222660
12960,2001,9,1500,03/09/2018,2018,9,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,45708000,507322,46590000,1993770
12960,2001,9,1567,28/09/2018,2018,9,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ARLA,45708000,1000,46590000,73820
12960,2001,9,887,02/05/2018,2018,5,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,39235000,320011,39434000,1187240
12960,2001,9,913,30/05/2018,2018,5,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO CAMINHÃO ATRON PLACA PUN 0378,39235000,2000,39434000,99800
12960,2001,9,1406,01/08/2018,2018,8,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,42198000,914312,421988000,3593230
12960,2001,9,1347,31/07/2018,2018,8,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ARLA,42198000,2000,421988000,147640
12960,2001,9,1272,03/07/2018,2018,7,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,41187000,878680,421988000,3453210
12960,2001,9,1323,31/07/2018,2018,7,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,41187000,1000,421988000,233300
12960,2001,9,1323,31/07/2018,2018,7,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,41187000,1000,421988000,204480
12960,2001,9,1323,31/07/2018,2018,7,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ARLA,41187000,1000,421988000,73820
12960,2001,9,1178,04/06/2018,2018,6,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,40079000,387219,40792000,1436580
12960,2001,9,905,30/05/2018,2018,6,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,40079000,2000,40792000,466600
12960,2001,9,1221,29/06/2018,2018,6,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ARLA,40079000,1000,40792000,73820
12960,2001,9,652,02/04/2018,2018,4,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,37686000,917757,39055000,3407470
12960,2001,9,158,31/01/2018,2018,1,3166105,82,ATRON 2729K,MERCEDES BENZ,ATRON 2729K,2014,PUN-0378,9BM69338,1012701,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),ARLA,36781000,2000,36782000,114000
12960,2001,7,1595,01/10/2018,2018,10,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,286500000,100028,286501000,387110
12960,2001,7,1502,03/09/2018,2018,9,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,285725000,293788,286226000,1136960
12960,2001,7,846,02/05/2018,2018,5,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,282677000,330000,283339000,1204500
12960,2001,7,849,02/05/2018,2018,5,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO CAMINHÃO BASCULANTE PLACA GSH 4673,282677000,3196,283339000,155000
12960,2001,7,1367,01/08/2018,2018,8,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,285090000,300000,285501000,1161000
12960,2001,7,1268,03/07/2018,2018,7,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,284266000,374660,285001000,1449930
12960,2001,7,1322,31/07/2018,2018,7,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,284266000,1000,285001000,233300
12960,2001,7,1145,04/06/2018,2018,6,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,283338000,364592,284088000,1330760
12960,2001,7,1222,29/06/2018,2018,6,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,283338000,1000,284088000,204480
12960,2001,7,1162,04/06/2018,2018,6,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO CAMINHÃO BASCULANTE PLACA GSH 4673,283338000,20689,284088000,1003430
12960,2001,7,646,02/04/2018,2018,4,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,281459000,359919,282486000,1314620
12960,2001,7,671,02/04/2018,2018,4,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),MANUTENÇÃO CAMINHÃO BASCULANTE PLACA GSH 4673,281459000,2000,282486000,1450000
12960,2001,7,531,28/03/2018,2018,3,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,281459000,100000,281460000,365900
12960,2001,7,109,02/01/2018,2018,1,3166105,12,L 1113,MERCEDES BENZ,L 1113,1978,GSH-4673,34403212,23969305,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,4 - DIESEL (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,280272000,390525,281060000,1347300
